"FEDR_id","CASE_id","URL sprawy","TERYT","Nazwa","Typ","Województwo","Powiat","Liczba umów >= 10000","Liczba umów < 10000","Suma brutto umów >= 10000","Suma brutto < 10000"
2432,81275,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-21","2807021","LUBAWA","gmina","warmińsko-mazurskie","iławski",59,30,"3374052,09","172992,82"
2433,81367,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-113","1405021","PODKOWA LEŚNA","gmina","mazowieckie","grodziski",59,417,"10905834,4","713707,21"
2434,81322,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-68","0862","Zielona Góra","miasto na prawach powiatu","lubuskie","Zielona Góra",,,,
2457,81830,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-576","2007082","WIZNA","gmina","podlaskie","łomżyński",44,40,"1986781,01","171161,76"
2459,81535,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-281","2201063","MIASTKO","gmina","pomorskie","bytowski",41,206,"25501125,5","574006,01"
2462,81366,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-112","1410032","OLSZANKA","gmina","mazowieckie","łosicki",27,80,"1478062,29","216867,58"
2473,81376,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-122","1412142","STANISŁAWÓW","gmina","mazowieckie","miński",55,140,"16749970,71","489250,95"
2478,81838,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-584","0609142","WÓLKA","gmina","lubelskie","lubelski",,,,
2481,81839,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-585","3030053","WRZEŚNIA","gmina","wielkopolskie","wrzesiński",,,,
2490,81636,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-382","0808032","SKĄPE","gmina","lubuskie","świebodziński",77,276,"16528660,31","769102,89"
2499,81853,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-599","3031082","ZŁOTÓW","gmina","wielkopolskie","złotowski",70,46,"2858868,34","308224,74"
3329,81757,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-503","0413","Starostwo Powiatowe w Sępólnie Krajeńskim","starostwo powiatowe","kujawsko-pomorskie","sępoleński",50,24,"10961669,27","120759,49"
3331,81646,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-392","0401","Starostwo Powiatowe w Aleksandrowie Kujawskim","starostwo powiatowe","kujawsko-pomorskie","aleksandrowski",50,74,"3041486,43","226473,98"
3333,81647,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-393","2801","Starostwo Powiatowe w Bartoszycach","starostwo powiatowe","warmińsko-mazurskie","bartoszycki",36,27,"1539349,98",92342
3334,81648,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-394","1001","Starostwo Powiatowe w Bełchatowie","starostwo powiatowe","łódzkie","bełchatowski",174,201,"75599714,05","522148,87"
3335,81649,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-395","2401","Starostwo Powiatowe w Będzinie","starostwo powiatowe","śląskie","będziński",91,54,"48435456,01","223723,19"
3336,81293,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-39","0601","Starostwo Powiatowe w Białej Podlaskiej","starostwo powiatowe","lubelskie","bialski",91,164,"3219277,35","537290,26"
3337,81377,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-123","1401","Starostwo Powiatowe w Białobrzegach","starostwo powiatowe","mazowieckie","białobrzeski",36,51,"7612321,67","219405,21"
3338,81650,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-396","3201","Starostwo Powiatowe w Białogardzie","starostwo powiatowe","zachodniopomorskie","białogardzki",,,,
3340,81651,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-397","2003","Starostwo Powiatowe w Bielsku Podlaskim","starostwo powiatowe","podlaskie","bielski",,,,
3343,81781,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-527","1801","Starostwo Powiatowe w Ustrzykach Dolnych","starostwo powiatowe","podkarpackie","bieszczadzki",62,83,"17049976,57",252900
3344,81652,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-398","0602","Starostwo Powiatowe w Biłgoraju","starostwo powiatowe","lubelskie","biłgorajski",50,52,"1475415,77","267514,73"
3345,81653,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-399","1201","Starostwo Powiatowe w Bochni","starostwo powiatowe","małopolskie","bocheński",825,65,"5754422,23","1533343,73"
3346,81654,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-400","0201","Starostwo Powiatowe w Bolesławcu","starostwo powiatowe","dolnośląskie","bolesławiecki",279,433,"39898778,28","1732774,86"
3347,81655,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-401","2802","Starostwo Powiatowe w Braniewie","starostwo powiatowe","warmińsko-mazurskie","braniewski",85,129,5509729,83340
3348,81656,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-402","0402","Starostwo Powiatowe w Brodnicy","starostwo powiatowe","kujawsko-pomorskie","brodnicki",53,69,"12222497,32","239878,49"
3349,81657,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-403","1202","Starostwo Powiatowe w Brzesku","starostwo powiatowe","małopolskie","brzeski",,,,
3351,81658,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-404","1021","Starostwo Powiatowe w Brzezinach","starostwo powiatowe","łódzkie","brzeziński",,,,
3352,81659,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-405","1802","Starostwo Powiatowe w Brzozowie","starostwo powiatowe","podkarpackie","brzozowski",107,146,"4045210,83","372818,93"
3356,81660,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-406","0404","Starostwo Powiatowe w Chełmnie","starostwo powiatowe","kujawsko-pomorskie","chełmiński",43,115,8520471,450216
3358,81661,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-407","3001","Starostwo Powiatowe w Chodzieży","starostwo powiatowe","wielkopolskie","chodzieski",50,89,"4442322,59","298986,63"
3360,81662,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-408","3202","Starostwo Powiatowe w Choszcznie","starostwo powiatowe","zachodniopomorskie","choszczeński",865,61,"1230069,06","5523387,37"
3362,81378,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-124","1402","Starostwo Powiatowe w Ciechanowie","starostwo powiatowe","mazowieckie","ciechanowski",77,43,"19292798,67","181020,93"
3363,81663,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-409","2403","Starostwo Powiatowe w Cieszynie","starostwo powiatowe","śląskie","cieszyński",212,395,"44729911,89","1509342,01"
3364,81664,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-410","3002","Starostwo Powiatowe w Czarnkowie","starostwo powiatowe","wielkopolskie","czarnkowsko-trzcianecki",76,998,"16866743,31","1201027,91"
3365,81665,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-411","2404","Starostwo Powiatowe w Częstochowie","starostwo powiatowe","śląskie","częstochowski",15,121,"407935,1","431279,14"
3366,81666,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-412","2203","Starostwo Powiatowe w Człuchowie","starostwo powiatowe","pomorskie","człuchowski",22,16,"1766503,9","85030,5"
3367,81667,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-413","1204","Starostwo Powiatowe w Dąbrowie Tarnowskiej","starostwo powiatowe","małopolskie","Dąbrowski",16,,"865181,03","178476,49"
3368,81668,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-414","1803","Starostwo Powiatowe w Dębicy","starostwo powiatowe","podkarpackie","dębicki",72,729,"16229923,32","1300264,4"
3371,81294,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-40","0202","Starostwo Powiatowe w Dzierżoniowie","starostwo powiatowe","dolnośląskie","dzierżoniowski",63,522,"2186207,02","800932,74"
3373,81669,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-415","2805","Starostwo Powiatowe w Ełku","starostwo powiatowe","warmińsko-mazurskie","ełcki",22,144,"11961945,91","357649,58"
3374,81379,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-125","1403","Starostwo Powiatowe w Garwolinie","starostwo powiatowe","mazowieckie","garwoliński",67,49,"24488916,77","82772,37"
3375,81749,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-495","2204","Starostwo Powiatowe w Pruszczu Gdańskim","starostwo powiatowe","pomorskie","gdański",202,467,"59646494,83","855051,28"
3376,81670,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-416","2806","Starostwo Powiatowe w Giżycku","starostwo powiatowe","warmińsko-mazurskie","giżycki",,,,
3377,81671,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-417","2405","Starostwo Powiatowe w Gliwicach","starostwo powiatowe","śląskie","gliwicki",71,,"5313041,38",
3378,81672,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-418","0203","Starostwo Powiatowe w Głogowie","starostwo powiatowe","dolnośląskie","głogowski",52,38,"2199899,53","121053,28"
3380,81295,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-41","3003","Starostwo Powiatowe w Gnieźnie","starostwo powiatowe","wielkopolskie","gnieźnieński",0,32,0,"175361,3"
3381,81673,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-419","3204","Starostwo Powiatowe w Goleniowie","starostwo powiatowe","zachodniopomorskie","goleniowski",,,,
3382,81674,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-420","0405","Starostwo Powiatowe w Golubiu - Dobrzyniu","starostwo powiatowe","kujawsko-pomorskie","golubsko-dobrzyński",,,,
3383,81675,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-421","2818","Starostwo Powiatowe w Gołdapi","starostwo powiatowe","warmińsko-mazurskie","gołdapski",13,27,"1330045,3","95004,43"
3384,81676,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-422","1205","Starostwo Powiatowe w Gorlicach","starostwo powiatowe","małopolskie","gorlicki",104,864,"38845225,47","915740,71"
3387,81677,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-423","3004","Starostwo Powiatowe w Gostyniu","starostwo powiatowe","wielkopolskie","gostyński",165,114,"42672451,85","450899,38"
3388,81678,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-424","0204","Starostwo Powiatowe w Górze","starostwo powiatowe","dolnośląskie","górowski",6,9,"304311,63","36774,58"
3389,81679,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-425","2004","Starostwo Powiatowe w Grajewie","starostwo powiatowe","podlaskie","grajewski",66,88,"19181839,4","248931,05"
3391,81680,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-426","3005","Starostwo Powiatowe w Grodzisku Wielkopolskim","starostwo powiatowe","wielkopolskie","grodziski",51,81,"80104446,66","1876529,94"
3392,81380,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-126","1406","Starostwo Powiatowe w Grójcu","starostwo powiatowe","mazowieckie","grójecki",163,171,"70861140,77","771751,42"
3393,81681,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-427","0406","Starostwo Powiatowe w Grudziądzu","starostwo powiatowe","kujawsko-pomorskie","grudziądzki",43,47,"12424694,22","164164,09"
3394,81682,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-428","3205","Starostwo Powiatowe w Gryficach","starostwo powiatowe","zachodniopomorskie","gryficki",18,151,"1537632,4","380306,8"
3395,81683,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-429","3206","Starostwo Powiatowe w Gryfinie","starostwo powiatowe","zachodniopomorskie","gryfiński",,,,
3396,81684,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-430","2005","Starostwo Powiatowe w Hajnówce","starostwo powiatowe","podlaskie","hajnowski",55,,"4557168,1",
3397,81685,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-431","0604","Starostwo Powiatowe w Hrubieszowie","starostwo powiatowe","lubelskie","hrubieszowski",12,91,"24098736,87","314267,36"
3398,81686,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-432","2807","Starostwo Powiatowe w Iławie","starostwo powiatowe","warmińsko-mazurskie","iławski",37,1297,"2953444,35","3643920,39"
3399,81687,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-433","0407","Starostwo Powiatowe w Inowrocławiu","starostwo powiatowe","kujawsko-pomorskie","inowrocławski",940,826,"12546061,3","1089135,8"
3400,81688,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-434","0605","Starostwo Powiatowe w Janowie Lubelskim","starostwo powiatowe","lubelskie","janowski",21,250,"3093534,88","369962,45"
3401,81689,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-435","3006","Starostwo Powiatowe w Jarocinie","starostwo powiatowe","wielkopolskie","jarociński",85,124,"3612792,95","434597,02"
3402,81690,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-436","1804","Starostwo Powiatowe w Jarosławiu","starostwo powiatowe","podkarpackie","jarosławski",91,82,"74517446,6","246039,6"
3403,81691,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-437","1805","Starostwo Powiatowe w Jaśle","starostwo powiatowe","podkarpackie","jasielski",79,85,"2987071,52","344748,3"
3405,81692,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-438","0206","Starostwo Powiatowe w Jeleniej Górze","starostwo powiatowe","dolnośląskie","karkonoski",,,,
3407,81693,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-439","3007","Starostwo Powiatowe w Kaliszu","starostwo powiatowe","wielkopolskie","kaliski",167,128,"6297328,66","42158,29"
3408,81695,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-441","0207","Starostwo Powiatowe w Kamiennej Górze","starostwo powiatowe","dolnośląskie","kamiennogórski",174,160,"51816989,91","326425,9"
3409,81694,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-440","3207","Starostwo Powiatowe w Kamieniu Pomorskim","starostwo powiatowe","zachodniopomorskie","kamieński",4,76,8547000,"245861,26"
3410,81696,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-442","2205","Starostwo Powiatowe w Kartuzach","starostwo powiatowe","pomorskie","kartuski",,,,
3411,81697,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-443","2603","Starostwo Powiatowe w Kazimierzy Wielkiej","starostwo powiatowe","świętokrzyskie","kazimierski",,,,
3415,81698,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-444","2604","Starostwo Powiatowe w Kielcach","starostwo powiatowe","świętokrzyskie","kielecki",59,55,"54197093,82","175966,32"
3416,81699,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-445","1604","Starostwo Powiatowe w Kluczborku","starostwo powiatowe","opolskie","kluczborski",52,73,"2094467,88","249380,54"
3417,81296,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-42","2406","Starostwo Powiatowe w Kłobucku","starostwo powiatowe","śląskie","kłobucki",,,,
3420,81701,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-447","2006","Starostwo Powiatowe w Kolnie","starostwo powiatowe","podlaskie","kolneński",18,34,"822348,08","127785,32"
3421,81700,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-446","3009","Starostwo Powiatowe w Kole","starostwo powiatowe","wielkopolskie","kolski",74,77,"10107822,6","325102,5"
3423,81702,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-448","2605","Starostwo Powiatowe w Końskich","starostwo powiatowe","świętokrzyskie","konecki",93,92,"6577124,15","364946,56"
3426,81703,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-449","3011","Starostwo Powiatowe w Kościanie","starostwo powiatowe","wielkopolskie","kościański",,,,
3427,81704,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-450","2206","Starostwo Powiatowe w Kościerzynie","starostwo powiatowe","pomorskie","kościerski",147,424,"23879090,97","957408,41"
3428,81381,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-127","1407","Starostwo Powiatowe w Kozienicach","starostwo powiatowe","mazowieckie","kozienicki",14,94,"796010,58","235753,47"
3429,81297,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-43","1206","Starostwo Powiatowe w Krakowie","starostwo powiatowe","małopolskie","krakowski",289,486,"107069684,29","2079966,12"
3430,81298,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-44","1605","Starostwo Powiatowe w Krapkowicach","starostwo powiatowe","opolskie","krapkowicki",,,,
3431,81705,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-451","0607","Starostwo Powiatowe w Kraśniku","starostwo powiatowe","lubelskie","kraśnicki",91,301,"13962158,79","848476,02"
3435,81706,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-452","3012","Starostwo Powiatowe w Krotoszynie","starostwo powiatowe","wielkopolskie","krotoszyński",113,129,"16770349,3","469268,01"
3436,81707,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-453","1002","Starostwo Powiatowe w Kutnie","starostwo powiatowe","łódzkie","kutnowski",18,149,"787851,06","352726,48"
3437,81299,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-45","2207","Starostwo Powiatowe w Kwidzynie","starostwo powiatowe","pomorskie","kwidzyński",69,190,"2682349,49","586870,84"
3438,81382,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-128","1408","Starostwo Powiatowe w Legionowie","starostwo powiatowe","mazowieckie","legionowski",108,146,"9846854,44","792578,11"
3439,81708,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-454","0209","Starostwo Powiatowe w Legnicy","starostwo powiatowe","dolnośląskie","legnicki",165,390,"52325821,12","1253768,72"
3441,81709,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-455","3013","Starostwo Powiatowe w Lesznie","starostwo powiatowe","wielkopolskie","leszczyński",84,155,"8708639,69","502747,98"
3442,81710,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-456","1808","Starostwo Powiatowe w Leżajsku","starostwo powiatowe","podkarpackie","leżajski",81,75,"20027041,75","327215,45"
3445,81711,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-457","1207","Starostwo Powiatowe w Limanowej","starostwo powiatowe","małopolskie","limanowski",117,110,"4646228,43","518114,3"
3447,81383,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-129","1409","Starostwo Powiatowe w Lipsku","starostwo powiatowe","mazowieckie","lipski",53,53,"2008307,62","211654,02"
3452,81712,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-458","0211","Starostwo Powiatowe w Lubinie","starostwo powiatowe","dolnośląskie","lubiński",,,,
3454,81713,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-459","0212","Starostwo Powiatowe w Lwówku Śląskim","starostwo powiatowe","dolnośląskie","lwówecki",,,,
3455,81714,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-460","1810","Starostwo Powiatowe w Łańcucie","starostwo powiatowe","podkarpackie","łańcucki",,,,
